timestamp,volt_laser,volt_piezo,volt_ld
-0.004500713,1.32527,6.596995971549652,0.017952872443291773
-0.004495713,1.32554,6.597666884020984,0.01794119132258547
-0.004490713,1.32578,6.5983377964923156,0.01792951020187917
-0.004485713,1.326,6.599008708963647,0.017917829081172863
-0.004480713,1.32618,6.599679621434978,0.01790614796046656
-0.004475713,1.32627,6.60035053390631,0.01789446683976026
-0.004470713,1.32627,6.601021446377642,0.017882785719053957
-0.004465713,1.32618,6.6016923588489735,0.01787110459834765
-0.004460713,1.326,6.602363271320305,0.01785942347764135
-0.004455713,1.32574,6.603034183791636,0.017847742356935047
-0.004450713,1.32541,6.603705096262968,0.017836061236228745
-0.004445713,1.32503,6.6043760087343,0.01782438011552244
-0.004440713,1.32462,6.605046921205631,0.017812698994816138
-0.004435713,1.3242,6.605717833676962,0.017801017874109835
-0.004430713,1.32377,6.606388746148294,0.01778933675340353
-0.004425713,1.32333,6.607059658619626,0.01777765563269723
-0.004420713,1.3229,6.607730571090958,0.017765974511990926
-0.004415713,1.3225,6.608401483562289,0.01775429339128462
-0.004410713,1.32213,6.60907239603362,0.01774261227057832
-0.004405713,1.32177,6.609743308504952,0.017730931149872016
-0.004400713,1.32144,6.610414220976284,0.01771925002916571
-0.004395713,1.32116,6.611085133447615,0.017707568908459412
-0.004390713,1.32092,6.611756045918947,0.017695887787753106
-0.004385713,1.32076,6.612426958390278,0.017684206667046808
-0.004380713,1.32069,6.61309787086161,0.017672525546340502
-0.004375713,1.32069,6.613768783332941,0.017660844425634196
-0.004370713,1.32074,6.614439695804273,0.017649163304927898
-0.004365713,1.3209,6.615110608275605,0.017637482184221592
-0.004360713,1.32114,6.615781520746936,0.017625801063515287
-0.004355713,1.32148,6.616452433218267,0.017614119942808988
-0.004350713,1.32189,6.617123345689599,0.017602438822102683
-0.004345713,1.32229,6.617794258160931,0.01759075770139638
-0.004340713,1.3227,6.618465170632263,0.01757907658069008
-0.004335713,1.32309,6.619136083103594,0.017567395459983773
-0.004330713,1.32343,6.619806995574925,0.01755571433927747
-0.004325713,1.32371,6.620477908046257,0.01754403321857117
-0.004320713,1.32388,6.621148820517589,0.017532352097864863
-0.004315713,1.324,6.62181973298892,0.01752067097715856
-0.004310713,1.324,6.6224906454602515,0.01750898985645226
-0.004305713,1.32394,6.623161557931583,0.017497308735745953
-0.004300713,1.32385,6.623832470402915,0.017485627615039655
-0.004295713,1.32371,6.624503382874247,0.01747394649433335
-0.004290713,1.32355,6.625174295345578,0.017462265373627044
-0.004285713,1.32339,6.625845207816909,0.017450584252920745
-0.004280713,1.32323,6.626516120288241,0.01743890313221444
-0.004275713,1.32306,6.627187032759572,0.01742722201150814
-0.004270713,1.32286,6.627857945230904,0.017415540890801835
-0.004265713,1.32266,6.628528857702236,0.01740385977009553
-0.004260713,1.32244,6.629199770173567,0.01739217864938923
-0.004255713,1.32217,6.629870682644899,0.017380497528682926
-0.004250713,1.32185,6.630541595116231,0.01736881640797662
-0.004245713,1.3215,6.631212507587562,0.01735713528727032
-0.004240713,1.3211,6.631883420058894,0.017345454166564016
-0.004235713,1.32072,6.632554332530225,0.017333773045857714
-0.004230713,1.32033,6.633225245001556,0.01732209192515141
-0.004225713,1.31993,6.633896157472888,0.017310410804445106
-0.004220713,1.31954,6.63456706994422,0.017298729683738804
-0.004215713,1.31916,6.635237982415552,0.017287048563032502
-0.004210713,1.31883,6.635908894886883,0.017275367442326196
-0.004205713,1.31851,6.636579807358214,0.017263686321619894
-0.004200713,1.31826,6.637250719829546,0.017252005200913592
-0.004195713,1.31802,6.637921632300878,0.017240324080207287
-0.004190713,1.3178,6.638592544772209,0.017228642959500988
-0.004185713,1.31766,6.6392634572435405,0.017216961838794682
-0.004180713,1.3176,6.639934369714872,0.017205280718088377
-0.004175713,1.31758,6.640605282186204,0.017193599597382078
-0.004170713,1.31766,6.641276194657536,0.017181918476675773
-0.004165713,1.31782,6.641947107128867,0.017170237355969467
-0.004160713,1.31802,6.6426180196001985,0.01715855623526317
-0.004155713,1.3183,6.64328893207153,0.017146875114556863
-0.004150713,1.31861,6.643959844542862,0.017135193993850564
-0.004145713,1.31893,6.644630757014193,0.01712351287314426
-0.004140713,1.31924,6.645301669485525,0.017111831752437953
-0.004135713,1.3195,6.6459725819568565,0.017100150631731655
-0.004130713,1.31972,6.646643494428188,0.01708846951102535
-0.004125713,1.31984,6.64731440689952,0.017076788390319043
-0.004120713,1.31988,6.647985319370851,0.017065107269612745
-0.004115713,1.31984,6.648656231842183,0.01705342614890644
-0.004110713,1.31972,6.6493271443135145,0.017041745028200137
-0.004105713,1.31958,6.649998056784845,0.017030063907493835
-0.004100713,1.31938,6.650668969256177,0.01701838278678753
-0.004095713,1.3192,6.651339881727509,0.017006701666081227
-0.004090713,1.31905,6.652010794198841,0.016995020545374925
-0.004085713,1.31893,6.6526817066701724,0.01698333942466862
-0.004080713,1.31889,6.653352619141503,0.016971658303962318
-0.004075713,1.31893,6.654023531612835,0.016959977183256016
-0.004070713,1.31905,6.654694444084167,0.01694829606254971
-0.004065713,1.31924,6.655365356555498,0.01693661494184341
-0.004060713,1.31948,6.6560362690268295,0.016924933821137106
-0.004055713,1.31974,6.656707181498161,0.0169132527004308
-0.004050713,1.32001,6.657378093969493,0.0169015715797245
-0.004045713,1.32027,6.658049006440825,0.016889890459018196
-0.004040713,1.32047,6.658719918912157,0.01687820933831189
-0.004035713,1.32057,6.6593908313834875,0.016866528217605592
-0.004030713,1.32059,6.660061743854819,0.016854847096899286
-0.004025713,1.32049,6.660732656326151,0.016843165976192988
-0.004020713,1.32033,6.661403568797482,0.016831484855486682
-0.004015713,1.32009,6.662074481268814,0.016819803734780377
-0.004010713,1.31982,6.6627453937401455,0.016808122614074078
-0.004005713,1.31954,6.663416306211477,0.016796441493367772
-0.004000713,1.31926,6.664087218682808,0.01678476037266147
-0.003995713,1.31903,6.66475813115414,0.01677307925195517
-0.003990713,1.31887,6.665429043625472,0.016761398131248863
-0.003985713,1.31881,6.6660999560968035,0.01674971701054256
-0.003980713,1.31881,6.666770868568134,0.01673803588983626
-0.003975713,1.31887,6.667441781039466,0.016726354769129953
